Date,Open,High,Low,Close,Adj Close,Volume
2020-04-30,4880.000000,5250.000000,4880.000000,5170.000000,4740.479980,174081000
2020-05-04,5150.000000,5300.000000,5000.000000,5220.000000,4786.326172,114497500
2020-05-05,5220.000000,5340.000000,5200.000000,5285.000000,4845.925293,118643500
2020-05-06,5315.000000,5370.000000,5300.000000,5355.000000,4910.109863,86395500
2020-05-08,5345.000000,5400.000000,5150.000000,5245.000000,4809.248535,123028000
2020-05-11,5245.000000,5325.000000,5245.000000,5295.000000,4855.094727,40615500
2020-05-12,5340.000000,5340.000000,5030.000000,5220.000000,4786.326172,118660000
2020-05-13,5160.000000,5170.000000,5085.000000,5110.000000,4685.464844,94973000
2020-05-14,5070.000000,5110.000000,4905.000000,4920.000000,4511.249512,131268000
2020-05-15,4920.000000,4995.000000,4680.000000,4785.000000,4387.465332,205790000
2020-05-18,4800.000000,4845.000000,4750.000000,4765.000000,4369.126953,139997500
2020-05-19,4840.000000,4960.000000,4680.000000,4680.000000,4291.188477,128504500
2020-05-20,4720.000000,4800.000000,4690.000000,4765.000000,4369.126953,119158000
2020-05-26,4775.000000,5000.000000,4775.000000,4970.000000,4557.095703,176076500
2020-05-27,4970.000000,5000.000000,4855.000000,4965.000000,4552.510742,151753500
2020-05-28,5000.000000,5320.000000,5000.000000,5295.000000,4855.094727,229233000
2020-05-29,5295.000000,5295.000000,5190.000000,5190.000000,4758.817383,399414000
2020-06-02,5260.000000,5500.000000,5240.000000,5360.000000,4914.694824,181369500
2020-06-03,5410.000000,5780.000000,5400.000000,5780.000000,5299.801270,279673500
2020-06-04,5780.000000,5990.000000,5600.000000,5790.000000,5308.970703,236158500
2020-06-05,5790.000000,5855.000000,5585.000000,5725.000000,5249.371094,88157500
2020-06-08,5755.000000,5925.000000,5755.000000,5900.000000,5409.831055,173557500
2020-06-09,5940.000000,5995.000000,5795.000000,5805.000000,5322.724121,100110000
2020-06-10,5800.000000,5865.000000,5595.000000,5800.000000,5318.140137,115382500
2020-06-11,5750.000000,5810.000000,5605.000000,5680.000000,5208.109375,85187500
2020-06-12,5680.000000,5680.000000,5480.000000,5670.000000,5198.940918,96044000
2020-06-15,5680.000000,5710.000000,5500.000000,5500.000000,5043.063477,100844500
2020-06-16,5580.000000,5795.000000,5580.000000,5760.000000,5281.463379,91518500
2020-06-17,5800.000000,5800.000000,5680.000000,5720.000000,5244.785645,79800000
2020-06-18,5720.000000,5740.000000,5585.000000,5585.000000,5121.002441,68032000
2020-06-19,5600.000000,5650.000000,5545.000000,5575.000000,5111.833008,110071000
2020-06-22,5595.000000,5660.000000,5530.000000,5540.000000,5079.740723,51590500
2020-06-23,5570.000000,5660.000000,5520.000000,5620.000000,5153.094727,69954000
2020-06-24,5650.000000,5760.000000,5640.000000,5705.000000,5231.032227,57333000
2020-06-25,5700.000000,5745.000000,5640.000000,5725.000000,5249.371094,51415000
2020-06-26,5720.000000,5760.000000,5640.000000,5645.000000,5176.017578,57467500
2020-06-29,5640.000000,5695.000000,5585.000000,5675.000000,5203.524902,48796500
2020-06-30,5700.000000,5740.000000,5660.000000,5695.000000,5221.863770,74474000
2020-07-01,5700.000000,5800.000000,5675.000000,5800.000000,5318.140137,63959000
2020-07-02,5775.000000,5870.000000,5760.000000,5870.000000,5382.324219,75585500
2020-07-03,5870.000000,5905.000000,5840.000000,5870.000000,5382.324219,52219000
2020-07-06,5860.000000,5935.000000,5850.000000,5935.000000,5441.923828,67800000
2020-07-07,5940.000000,5995.000000,5900.000000,5990.000000,5492.354492,74168000
2020-07-08,5990.000000,6265.000000,5980.000000,6200.000000,5684.908203,106444500
2020-07-09,6210.000000,6240.000000,6030.000000,6100.000000,5593.216309,93543500
2020-07-10,6100.000000,6240.000000,6080.000000,6200.000000,5684.908203,67224000
2020-07-13,6230.000000,6240.000000,6140.000000,6175.000000,5661.985352,86006000
2020-07-14,6175.000000,6200.000000,6110.000000,6200.000000,5684.908203,45616500
2020-07-15,6200.000000,6240.000000,6150.000000,6150.000000,5639.062500,61468000
2020-07-16,6150.000000,6200.000000,6140.000000,6180.000000,5666.569336,66520500
2020-07-17,6135.000000,6180.000000,6040.000000,6120.000000,5611.554688,73348000
2020-07-20,6120.000000,6160.000000,6060.000000,6140.000000,5629.893066,59794500
2020-07-21,6100.000000,6235.000000,6100.000000,6200.000000,5684.908203,84159500
2020-07-22,6210.000000,6250.000000,6130.000000,6180.000000,5666.569336,44725500
2020-07-23,6180.000000,6215.000000,6140.000000,6200.000000,5684.908203,84026500
2020-07-24,6200.000000,6200.000000,6100.000000,6100.000000,5593.216309,58366500
2020-07-27,6100.000000,6140.000000,6000.000000,6100.000000,5593.216309,41972500
2020-07-28,6120.000000,6200.000000,6060.000000,6185.000000,5671.154297,65279000
2020-07-29,6185.000000,6185.000000,6100.000000,6135.000000,5625.308105,50262500
2020-07-30,6135.000000,6240.000000,6055.000000,6240.000000,5721.585449,80533500
2020-08-03,6220.000000,6235.000000,5825.000000,6130.000000,5620.723633,137079000
2020-08-04,6155.000000,6220.000000,6130.000000,6210.000000,5694.077148,79357000
2020-08-05,6200.000000,6220.000000,6100.000000,6205.000000,5689.493164,49393000
2020-08-06,6215.000000,6295.000000,6185.000000,6260.000000,5739.922852,55258500
2020-08-07,6265.000000,6285.000000,6160.000000,6180.000000,5666.569336,43621000
2020-08-10,6180.000000,6200.000000,6105.000000,6120.000000,5611.554688,37774500
2020-08-11,6140.000000,6200.000000,6130.000000,6175.000000,5661.985352,38795500
2020-08-12,6175.000000,6260.000000,6160.000000,6260.000000,5739.922852,35612000
2020-08-13,6260.000000,6300.000000,6180.000000,6300.000000,5776.600098,48581000
2020-08-14,6300.000000,6405.000000,6240.000000,6405.000000,5872.876953,57316000
2020-08-18,6405.000000,6425.000000,6300.000000,6360.000000,5831.615234,81563500
2020-08-19,6360.000000,6410.000000,6310.000000,6330.000000,5804.107422,58793500
2020-08-24,6340.000000,6380.000000,6280.000000,6315.000000,5790.354004,66882500
2020-08-25,6320.000000,6380.000000,6305.000000,6365.000000,5836.200195,49211000
2020-08-26,6385.000000,6390.000000,6305.000000,6340.000000,5813.277344,42983000
2020-08-27,6365.000000,6600.000000,6340.000000,6600.000000,6051.676270,68326000
2020-08-28,6560.000000,6600.000000,6425.000000,6495.000000,5955.400391,52292500
2020-08-31,6500.000000,6540.000000,6275.000000,6275.000000,5753.677734,97032000
2020-09-01,6280.000000,6520.000000,6240.000000,6520.000000,5978.322754,67446000
2020-09-02,6520.000000,6560.000000,6365.000000,6435.000000,5900.384277,66065000
2020-09-03,6465.000000,6500.000000,6300.000000,6500.000000,5959.984375,68208500
2020-09-04,6450.000000,6450.000000,6265.000000,6380.000000,5849.954102,80613500
2020-09-07,6335.000000,6360.000000,6200.000000,6285.000000,5762.846191,64249500
2020-09-08,6285.000000,6360.000000,6285.000000,6335.000000,5808.692383,39649000
2020-09-09,6300.000000,6320.000000,6210.000000,6245.000000,5726.169434,49285000
2020-09-10,6220.000000,6220.000000,5810.000000,5810.000000,5327.308594,175735000
2020-09-11,5800.000000,5975.000000,5620.000000,5905.000000,5414.416992,403032500
2020-09-14,6000.000000,6115.000000,5985.000000,6050.000000,5547.370117,138115000
2020-09-15,6040.000000,6100.000000,5860.000000,5860.000000,5373.155273,170087000
2020-09-16,5860.000000,5870.000000,5745.000000,5750.000000,5272.294434,158565500
2020-09-17,5750.000000,5855.000000,5665.000000,5755.000000,5276.878418,138796000
2020-09-18,5700.000000,5735.000000,5570.000000,5630.000000,5162.263672,316912000
2020-09-21,5640.000000,5735.000000,5595.000000,5605.000000,5139.339844,112443000
2020-09-22,5520.000000,5565.000000,5430.000000,5450.000000,4997.217773,163442500
2020-09-23,5450.000000,5585.000000,5425.000000,5505.000000,5047.648926,100517000
2020-09-24,5430.000000,5535.000000,5390.000000,5445.000000,4992.632813,88618500
2020-09-25,5480.000000,5625.000000,5460.000000,5610.000000,5143.924805,100705000
2020-09-28,5650.000000,5695.000000,5500.000000,5515.000000,5056.817871,93522000
2020-09-29,5575.000000,5635.000000,5460.000000,5505.000000,5047.648926,117778500
2020-09-30,5565.000000,5565.000000,5420.000000,5420.000000,4969.709961,107377000
2020-10-01,5485.000000,5570.000000,5480.000000,5570.000000,5107.248535,56893000
2020-10-02,5560.000000,5565.000000,5440.000000,5505.000000,5047.648926,66848000
2020-10-05,5515.000000,5560.000000,5460.000000,5520.000000,5061.401855,58291000
2020-10-06,5630.000000,5715.000000,5600.000000,5700.000000,5226.447754,141955500
2020-10-07,5600.000000,5755.000000,5580.000000,5755.000000,5276.878418,89937500
2020-10-08,5790.000000,5800.000000,5710.000000,5780.000000,5299.801270,77384500
2020-10-09,5750.000000,5775.000000,5720.000000,5775.000000,5295.217285,54250500
2020-10-12,5840.000000,5875.000000,5830.000000,5855.000000,5368.570801,82918500
2020-10-13,5840.000000,5860.000000,5770.000000,5855.000000,5368.570801,48250500
2020-10-14,5840.000000,5900.000000,5810.000000,5900.000000,5409.831055,83117500
2020-10-15,5875.000000,5880.000000,5760.000000,5785.000000,5304.386230,82067000
2020-10-16,5785.000000,5790.000000,5730.000000,5760.000000,5281.463379,89051500
2020-10-19,5750.000000,5900.000000,5710.000000,5900.000000,5409.831055,56871500
2020-10-20,5880.000000,5880.000000,5785.000000,5805.000000,5322.724121,74995500
2020-10-21,5860.000000,5865.000000,5730.000000,5780.000000,5299.801270,77944000
2020-10-22,5740.000000,5800.000000,5705.000000,5800.000000,5318.140137,96872500
2020-10-23,5840.000000,5840.000000,5750.000000,5770.000000,5290.631836,66328000
2020-10-26,5725.000000,5835.000000,5725.000000,5815.000000,5331.893066,70452500
2020-10-27,5815.000000,5830.000000,5755.000000,5790.000000,5308.970703,89482000
2020-11-02,5760.000000,5825.000000,5720.000000,5820.000000,5336.478027,151006500
2020-11-03,5840.000000,5895.000000,5835.000000,5890.000000,5400.662598,78152000
2020-11-04,5900.000000,5940.000000,5785.000000,5820.000000,5336.478027,78626000
2020-11-05,5900.000000,6180.000000,5900.000000,6150.000000,5639.062500,161090000
2020-11-06,6160.000000,6300.000000,6060.000000,6300.000000,5776.600098,137303500
2020-11-09,6300.000000,6400.000000,6215.000000,6285.000000,5762.846191,82739500
2020-11-10,6395.000000,6600.000000,6380.000000,6480.000000,5941.645508,191073500
2020-11-11,6540.000000,6565.000000,6480.000000,6540.000000,5996.661133,131383500
2020-11-12,6410.000000,6495.000000,6405.000000,6420.000000,5886.630859,83082500
2020-11-13,6420.000000,6450.000000,6320.000000,6390.000000,5859.123535,82374500
2020-11-16,6485.000000,6485.000000,6385.000000,6480.000000,5941.645508,54905000
2020-11-17,6500.000000,6565.000000,6490.000000,6550.000000,6005.830566,119784000
2020-11-18,6550.000000,6575.000000,6540.000000,6570.000000,6024.168457,99789000
2020-11-19,6520.000000,6640.000000,6515.000000,6615.000000,6065.430176,147346500
2020-11-20,6640.000000,6650.000000,6550.000000,6600.000000,6051.676270,68468500
2020-11-23,6600.000000,6610.000000,6550.000000,6600.000000,6051.676270,75265500
2020-11-24,6600.000000,6600.000000,6545.000000,6565.000000,6019.584473,72349500
2020-11-25,6580.000000,6585.000000,6380.000000,6410.000000,5877.460449,170140500
2020-11-26,6350.000000,6490.000000,6300.000000,6480.000000,5941.645508,64339000
2020-11-27,6480.000000,6490.000000,6380.000000,6385.000000,5854.538086,87361500
2020-11-30,6385.000000,6400.000000,6135.000000,6205.000000,5689.493164,393091500
2020-12-01,6220.000000,6435.000000,6220.000000,6395.000000,5863.708008,114563500
2020-12-02,6460.000000,6485.000000,6340.000000,6450.000000,5914.138672,93897500
2020-12-03,6500.000000,6525.000000,6425.000000,6460.000000,5923.307617,98210000
2020-12-04,6460.000000,6465.000000,6360.000000,6390.000000,5859.123535,64995500
2020-12-07,6500.000000,6580.000000,6480.000000,6520.000000,5978.322754,96636000
2020-12-08,6520.000000,6520.000000,6425.000000,6490.000000,5950.814941,70561500
2020-12-10,6590.000000,6600.000000,6540.000000,6575.000000,6047.016113,151420500
2020-12-11,6600.000000,6780.000000,6595.000000,6735.000000,6194.167480,214160000
2020-12-14,6800.000000,6830.000000,6795.000000,6820.000000,6272.342285,179785500
2020-12-15,6830.000000,6900.000000,6605.000000,6790.000000,6244.749512,164024500
2020-12-16,6860.000000,6950.000000,6840.000000,6950.000000,6391.902344,138674000
2020-12-17,6965.000000,7000.000000,6820.000000,6935.000000,6378.106934,91920000
2020-12-18,6935.000000,6935.000000,6755.000000,6800.000000,6253.948242,147238500
2020-12-21,6890.000000,6890.000000,6800.000000,6830.000000,6281.539063,93692500
2020-12-22,6740.000000,6820.000000,6710.000000,6715.000000,6175.773926,61790500
2020-12-23,6905.000000,6905.000000,6620.000000,6725.000000,6184.970703,76948000
2020-12-28,6790.000000,6820.000000,6660.000000,6780.000000,6235.553223,60234000
2020-12-29,6775.000000,6810.000000,6740.000000,6765.000000,6221.758301,34212500
2020-12-30,6800.000000,6800.000000,6700.000000,6770.000000,6226.356934,52675500
2021-01-04,6800.000000,6855.000000,6720.000000,6835.000000,6286.137207,47937000
2021-01-05,6860.000000,7090.000000,6850.000000,7090.000000,6520.660156,104831000
2021-01-06,7050.000000,7075.000000,6880.000000,6945.000000,6387.303223,89753500
2021-01-07,7000.000000,7050.000000,6910.000000,6965.000000,6405.698242,71360000
2021-01-08,7035.000000,7080.000000,6975.000000,7050.000000,6483.872559,75033500
2021-01-11,7150.000000,7360.000000,7145.000000,7345.000000,6755.183105,169034500
2021-01-12,7345.000000,7380.000000,7160.000000,7160.000000,6585.038574,95235000
2021-01-13,7245.000000,7275.000000,7070.000000,7120.000000,6548.251465,76581500
2021-01-14,7050.000000,7090.000000,6995.000000,7020.000000,6456.280762,89319500
2021-01-15,7095.000000,7100.000000,6840.000000,6955.000000,6396.501465,89853500
2021-01-18,6955.000000,7125.000000,6845.000000,7120.000000,6548.251465,86343000
2021-01-19,7120.000000,7120.000000,7005.000000,7095.000000,6525.258789,73777000
2021-01-20,7165.000000,7295.000000,7070.000000,7095.000000,6525.258789,107216000
2021-01-21,7280.000000,7300.000000,7060.000000,7075.000000,6506.864746,66428000
2021-01-22,7075.000000,7160.000000,7075.000000,7080.000000,6511.462891,80829000
2021-01-25,7200.000000,7200.000000,7000.000000,7035.000000,6470.077148,76836500
2021-01-26,6955.000000,7000.000000,6820.000000,6820.000000,6272.342285,98658000
2021-01-27,6820.000000,6930.000000,6705.000000,6790.000000,6244.749512,97920000
2021-01-28,6790.000000,6925.000000,6790.000000,6900.000000,6345.917969,104627000
2021-01-29,6900.000000,7000.000000,6760.000000,6760.000000,6217.159668,132762500
2021-02-01,6760.000000,6920.000000,6595.000000,6820.000000,6272.342285,113129000
2021-02-02,6965.000000,6980.000000,6800.000000,6800.000000,6253.948242,86741000
2021-02-03,7000.000000,7000.000000,6825.000000,6825.000000,6276.939941,67291000
2021-02-04,6920.000000,7000.000000,6835.000000,6855.000000,6304.530762,80950500
2021-02-05,6870.000000,6950.000000,6855.000000,6915.000000,6359.712891,51602000
2021-02-08,7050.000000,7055.000000,6880.000000,6920.000000,6364.311523,45604000
2021-02-09,7000.000000,7030.000000,6955.000000,6980.000000,6419.493652,75574000
2021-02-10,7050.000000,7050.000000,6900.000000,6920.000000,6364.311523,44984500
2021-02-11,6985.000000,6985.000000,6840.000000,6880.000000,6327.523438,36926000
2021-02-15,6830.000000,6890.000000,6720.000000,6800.000000,6253.948242,83922000
2021-02-16,6880.000000,6945.000000,6830.000000,6940.000000,6382.705078,47221000
2021-02-17,6890.000000,6960.000000,6850.000000,6900.000000,6345.917969,66011500
2021-02-18,6850.000000,6900.000000,6735.000000,6735.000000,6194.167480,91204000
2021-02-19,6780.000000,6850.000000,6760.000000,6825.000000,6276.939941,70487500
2021-02-22,6900.000000,6940.000000,6790.000000,6790.000000,6244.749512,68913000
2021-02-23,6820.000000,6845.000000,6775.000000,6825.000000,6276.939941,58360000
2021-02-24,6825.000000,6835.000000,6725.000000,6725.000000,6184.970703,71869000
2021-02-25,6740.000000,6770.000000,6680.000000,6705.000000,6166.576172,78688000
2021-02-26,6705.000000,6810.000000,6645.000000,6710.000000,6171.174805,173631500
2021-03-01,6830.000000,7045.000000,6800.000000,7045.000000,6479.273438,205539000
2021-03-02,7120.000000,7160.000000,7000.000000,7015.000000,6451.682617,81446500
2021-03-03,7065.000000,7085.000000,7000.000000,7000.000000,6437.887695,84470000
2021-03-04,6905.000000,7000.000000,6720.000000,6720.000000,6180.372070,120802500
2021-03-05,6720.000000,6925.000000,6720.000000,6800.000000,6253.948242,111871500
2021-03-08,6950.000000,6950.000000,6720.000000,6720.000000,6180.372070,90883000
2021-03-09,6700.000000,6715.000000,6600.000000,6605.000000,6074.606445,135582000
2021-03-10,6720.000000,6720.000000,6620.000000,6705.000000,6166.576172,50302000
2021-03-12,6875.000000,6880.000000,6715.000000,6765.000000,6221.758301,74328000
2021-03-15,6815.000000,6820.000000,6665.000000,6665.000000,6129.788574,57416000
2021-03-16,6710.000000,6710.000000,6620.000000,6625.000000,6093.000488,70755500
2021-03-17,6650.000000,6665.000000,6605.000000,6610.000000,6079.205078,71474500
2021-03-18,6620.000000,6720.000000,6610.000000,6705.000000,6166.576172,70067500
2021-03-19,6770.000000,6770.000000,6625.000000,6760.000000,6217.159668,125853000
2021-03-22,6640.000000,6680.000000,6610.000000,6620.000000,6088.401855,67523500
2021-03-23,6720.000000,6720.000000,6555.000000,6565.000000,6037.818359,127762500
2021-03-24,6515.000000,6550.000000,6420.000000,6440.000000,5922.856445,152050000
2021-03-25,6400.000000,6440.000000,6330.000000,6370.000000,5858.478027,119101500
2021-03-26,6370.000000,6445.000000,6300.000000,6415.000000,5899.863281,134467500
2021-03-29,6410.000000,6515.000000,6360.000000,6360.000000,5849.280762,113370500
2021-03-30,6370.000000,6455.000000,6370.000000,6395.000000,5881.470215,83115500
2021-03-31,6390.000000,6395.000000,6145.000000,6215.000000,5715.924316,223390500
2021-04-01,6215.000000,6270.000000,6155.000000,6225.000000,5725.121582,112286000
2021-04-05,6250.000000,6290.000000,6155.000000,6155.000000,5660.742188,73311500
2021-04-06,6135.000000,6170.000000,6080.000000,6165.000000,5669.938965,80215000
2021-04-07,6155.000000,6275.000000,6135.000000,6250.000000,5748.113281,107908000
2021-04-08,6200.000000,6215.000000,6125.000000,6135.000000,5721.441406,123697500
2021-04-09,6315.000000,6320.000000,6145.000000,6200.000000,5782.060059,116961000
2021-04-12,6295.000000,6295.000000,6060.000000,6065.000000,5656.160156,110411500
2021-04-13,6050.000000,6060.000000,5980.000000,6000.000000,5595.541992,119211500
2021-04-14,6105.000000,6305.000000,6060.000000,6305.000000,5879.981934,135519500
2021-04-15,6305.000000,6310.000000,6180.000000,6280.000000,5856.667480,102686500
2021-04-16,6370.000000,6370.000000,6215.000000,6275.000000,5852.004883,79293500
2021-04-19,6275.000000,6280.000000,6230.000000,6270.000000,5847.341309,47095000
2021-04-20,6200.000000,6250.000000,6185.000000,6235.000000,5814.700684,72721000
2021-04-21,6200.000000,6225.000000,6165.000000,6165.000000,5749.419434,68397000
2021-04-22,6200.000000,6275.000000,6180.000000,6215.000000,5796.048828,63758000
2021-04-23,6280.000000,6395.000000,6225.000000,6390.000000,5959.251953,108498500
2021-04-26,6395.000000,6400.000000,6280.000000,6285.000000,5861.330078,108742000
2021-04-27,6370.000000,6435.000000,6355.000000,6405.000000,5973.240723,132650000
2021-04-28,6400.000000,6405.000000,6315.000000,6320.000000,5893.970703,87660000
2021-04-29,6460.000000,6460.000000,6360.000000,6410.000000,5977.903320,57355000
2021-04-30,6450.000000,6450.000000,6380.000000,6405.000000,5973.240723,65829500
2021-05-03,6480.000000,6480.000000,6345.000000,6390.000000,5959.251953,42065500
2021-05-04,6350.000000,6430.000000,6340.000000,6400.000000,5968.577637,50123500
2021-05-05,6420.000000,6430.000000,6400.000000,6425.000000,5991.893066,51685000
2021-05-06,6400.000000,6450.000000,6400.000000,6425.000000,5991.893066,38115500
2021-05-07,6460.000000,6460.000000,6385.000000,6400.000000,5968.577637,48864000
2021-05-10,6400.000000,6420.000000,6395.000000,6420.000000,5987.229980,68180500
2021-05-11,6400.000000,6480.000000,6305.000000,6480.000000,6043.185059,70680000
2021-05-17,6500.000000,6500.000000,6375.000000,6500.000000,6061.837402,129058500
2021-05-18,6400.000000,6455.000000,6365.000000,6390.000000,5959.251953,73563000
2021-05-19,6380.000000,6400.000000,6335.000000,6345.000000,5917.285645,64912500
2021-05-20,6390.000000,6435.000000,6350.000000,6380.000000,5949.925781,64950000
2021-05-21,6450.000000,6450.000000,6260.000000,6360.000000,5931.274902,92620000
2021-05-24,6355.000000,6380.000000,6290.000000,6325.000000,5898.633789,59210000
2021-05-25,6300.000000,6440.000000,6300.000000,6355.000000,5926.611328,87470000
2021-05-27,6440.000000,6480.000000,6270.000000,6270.000000,5847.341309,537971500
2021-05-28,6330.000000,6370.000000,6330.000000,6340.000000,5912.622559,102108500
2021-05-31,6360.000000,6390.000000,6325.000000,6375.000000,5945.262695,101442000
2021-06-02,6500.000000,6515.000000,6420.000000,6465.000000,6029.196289,141732500
2021-06-03,6495.000000,6600.000000,6430.000000,6600.000000,6155.095703,133810500
2021-06-04,6620.000000,6620.000000,6500.000000,6580.000000,6136.444824,62108500
2021-06-07,6560.000000,6570.000000,6430.000000,6530.000000,6089.814453,62576000
2021-06-08,6575.000000,6575.000000,6430.000000,6430.000000,5996.556152,64348000
2021-06-09,6360.000000,6535.000000,6360.000000,6530.000000,6089.814453,77198000
2021-06-10,6555.000000,6620.000000,6490.000000,6620.000000,6173.747559,73262500
2021-06-11,6570.000000,6580.000000,6460.000000,6470.000000,6033.859863,72780500
2021-06-14,6520.000000,6520.000000,6400.000000,6410.000000,5977.903320,61478500
2021-06-15,6445.000000,6470.000000,6405.000000,6470.000000,6033.859863,87799000
2021-06-16,6420.000000,6435.000000,6360.000000,6385.000000,5954.588867,48984000
2021-06-17,6390.000000,6390.000000,6275.000000,6330.000000,5903.296875,68448500
2021-06-18,6300.000000,6345.000000,6280.000000,6325.000000,5898.633789,118043000
2021-06-21,6300.000000,6300.000000,6210.000000,6250.000000,5828.689453,60823500
2021-06-22,6250.000000,6390.000000,6240.000000,6340.000000,5912.622559,65824000
2021-06-23,6295.000000,6340.000000,6230.000000,6230.000000,5810.037598,52451000
2021-06-24,6310.000000,6310.000000,6200.000000,6210.000000,5791.385742,56010000
2021-06-25,6230.000000,6260.000000,6190.000000,6190.000000,5772.733398,68939500
2021-06-28,6100.000000,6150.000000,6055.000000,6055.000000,5646.834961,84420500
2021-06-29,6050.000000,6090.000000,6040.000000,6045.000000,5637.508789,53704000
2021-06-30,6000.000000,6070.000000,6000.000000,6025.000000,5618.856934,65795000
2021-07-01,6060.000000,6075.000000,6000.000000,6025.000000,5618.856934,58153000
2021-07-02,6070.000000,6140.000000,6040.000000,6100.000000,5688.800781,67392500
2021-07-05,6100.000000,6130.000000,6070.000000,6110.000000,5698.126953,39710500
2021-07-06,6110.000000,6110.000000,6055.000000,6055.000000,5646.834961,34279500
2021-07-07,6180.000000,6180.000000,6030.000000,6065.000000,5656.160156,35595000
2021-07-08,6000.000000,6040.000000,5980.000000,6015.000000,5609.530762,47297000
2021-07-09,6010.000000,6020.000000,5990.000000,6020.000000,5614.193359,40707500
2021-07-12,6070.000000,6180.000000,6020.000000,6170.000000,5754.082031,65981500
2021-07-13,6170.000000,6175.000000,6015.000000,6045.000000,5637.508789,65946500
2021-07-14,6020.000000,6030.000000,5980.000000,5990.000000,5586.215820,59321000
2021-07-15,6000.000000,6115.000000,5995.000000,6115.000000,5702.789551,49724000
2021-07-16,6170.000000,6170.000000,6055.000000,6110.000000,5698.126953,47998500
2021-07-19,6110.000000,6110.000000,6005.000000,6005.000000,5600.205078,47119000
2021-07-21,6050.000000,6120.000000,6010.000000,6010.000000,5604.867676,55009500
2021-07-22,6115.000000,6155.000000,6050.000000,6155.000000,5740.093262,60792000
2021-07-23,6180.000000,6190.000000,6025.000000,6035.000000,5628.182617,79938000
2021-07-26,6040.000000,6060.000000,6005.000000,6005.000000,5600.205078,48171500
2021-07-27,6005.000000,6060.000000,6000.000000,6005.000000,5600.205078,53107500
2021-07-28,6005.000000,6010.000000,5970.000000,5980.000000,5576.889648,74133000
2021-07-29,6055.000000,6085.000000,5980.000000,6040.000000,5632.845703,84605000
2021-07-30,6040.000000,6100.000000,5960.000000,5970.000000,5567.564453,105685000
2021-08-02,6060.000000,6065.000000,5905.000000,5960.000000,5558.238281,119981500
2021-08-03,6025.000000,6180.000000,5985.000000,6145.000000,5730.767578,110071500
2021-08-04,6145.000000,6150.000000,6060.000000,6120.000000,5707.452637,41112000
2021-08-05,6170.000000,6310.000000,6140.000000,6300.000000,5875.318359,93768000
2021-08-06,6360.000000,6360.000000,6135.000000,6160.000000,5744.755859,67285000
2021-08-09,6135.000000,6200.000000,6105.000000,6200.000000,5782.060059,52858500
2021-08-10,6250.000000,6300.000000,6115.000000,6300.000000,5875.318359,60446000
2021-08-12,6120.000000,6320.000000,6120.000000,6300.000000,5875.318359,118325500
2021-08-13,6350.000000,6435.000000,6325.000000,6410.000000,5977.903320,86929000
2021-08-16,6420.000000,6420.000000,6305.000000,6420.000000,5987.229980,69282000
2021-08-18,6520.000000,6760.000000,6460.000000,6600.000000,6155.095703,186354500
2021-08-19,6600.000000,6600.000000,6530.000000,6600.000000,6155.095703,100926000
2021-08-20,6600.000000,6600.000000,6510.000000,6600.000000,6155.095703,120163500
2021-08-23,6515.000000,6590.000000,6515.000000,6590.000000,6145.770020,68253000
2021-08-24,6570.000000,6600.000000,6500.000000,6600.000000,6155.095703,59561500
2021-08-25,6600.000000,6605.000000,6585.000000,6600.000000,6155.095703,80751500
2021-08-26,6560.000000,6580.000000,6470.000000,6560.000000,6117.791992,74337000
2021-08-27,6490.000000,6530.000000,6490.000000,6510.000000,6071.163574,71572500
2021-08-30,6530.000000,6580.000000,6520.000000,6565.000000,6122.455078,74564500
2021-08-31,6520.000000,6570.000000,6515.000000,6550.000000,6108.465820,115373500
2021-09-01,6550.000000,6600.000000,6535.000000,6565.000000,6122.455078,67362500
2021-09-02,6525.000000,6575.000000,6455.000000,6540.000000,6099.140625,53257000
2021-09-03,6560.000000,6600.000000,6515.000000,6600.000000,6155.095703,35764500
2021-09-06,6600.000000,6605.000000,6550.000000,6575.000000,6131.781250,36780000
2021-09-07,6595.000000,6605.000000,6570.000000,6570.000000,6127.118164,53902000
2021-09-08,6550.000000,6595.000000,6420.000000,6440.000000,6005.881348,77888000
2021-09-09,6410.000000,6570.000000,6410.000000,6570.000000,6127.118164,110074000
2021-09-10,6495.000000,6565.000000,6495.000000,6520.000000,6080.488770,41483500
2021-09-13,6560.000000,6560.000000,6525.000000,6555.000000,6113.129883,29929000
2021-09-14,6590.000000,6595.000000,6495.000000,6545.000000,6103.803711,51990500
2021-09-15,6545.000000,6550.000000,6485.000000,6495.000000,6057.173828,44514000
2021-09-16,6580.000000,6580.000000,6480.000000,6500.000000,6061.837402,58672500
2021-09-17,6490.000000,6535.000000,6480.000000,6520.000000,6080.488770,117540000
2021-09-20,6570.000000,6590.000000,6510.000000,6585.000000,6141.106934,73157500
2021-09-21,6510.000000,6535.000000,6470.000000,6490.000000,6052.511230,57115500
2021-09-22,6500.000000,6580.000000,6500.000000,6555.000000,6113.129883,68722000
2021-09-23,6555.000000,6590.000000,6545.000000,6580.000000,6136.444824,60998500
2021-09-24,6500.000000,6585.000000,6500.000000,6585.000000,6141.106934,60539500
2021-09-27,6585.000000,6595.000000,6555.000000,6580.000000,6136.444824,55052500
2021-09-28,6540.000000,6560.000000,6500.000000,6520.000000,6080.488770,80186000
